area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Centrolophus niger","Rudderfish","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000025000,0.00127901591875
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Brama brama","Atlantic pomfret","Medium bathypelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0249750000,81.72184635
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Brama brama","Atlantic pomfret","Medium bathypelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000125000,0.00639507959375
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Brama brama","Atlantic pomfret","Medium bathypelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000125000,0.00639507959375
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.2357640000,944.449129476
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0001180000,0.0446233590446
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Other,0.0001180000,0.0446233590446
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Mugil cephalus","Flathead grey mullet","Large benthopelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.1698300000,528.61557528
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Mugil cephalus","Flathead grey mullet","Large benthopelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000850000,0.0364966679485
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Mugil cephalus","Flathead grey mullet","Large benthopelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000850000,0.0364966679485
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Pseudocaranx dentex","White trevally","Large reef assoc. fish (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0029970000,18.377055549
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Pseudocaranx dentex","White trevally","Large reef assoc. fish (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000015000,0.00076740955125
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Pseudocaranx dentex","White trevally","Large reef assoc. fish (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000015000,0.00076740955125
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Lepidocybium flavobrunneum","Escolar","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0449550000,131.512570785
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Lepidocybium flavobrunneum","Escolar","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000225000,0.01151114326875
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Lepidocybium flavobrunneum","Escolar","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000225000,0.01151114326875
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Lampris guttatus","Opah","Large bathypelagics (>=90 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,3.3316650000,14316.59095812
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Lampris guttatus","Opah","Large bathypelagics (>=90 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0016675000,0.5594348706465
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Lampris guttatus","Opah","Large bathypelagics (>=90 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0016675000,0.5594348706465
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Arripis trutta","Australian salmon","Medium pelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0039960000,8.838620532000002
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Arripis trutta","Australian salmon","Medium pelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000020000,0.0006709863516
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2010,"Arripis trutta","Australian salmon","Medium pelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000020000,0.0006709863516
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,973.0176049426,1246794.5954276624
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.4869957983,107.43439026096983
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.4869957983,107.43439026096983
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,348.0462275111,1281218.3754657516
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1741973111,43.33496907390518
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.1741973111,43.33496907390518
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,0.0881872454,125.41011169016592
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0000441378,0.010953848361758547
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0000441378,0.010953848361758547
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,171.5211149643,274018.3598024237
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0858464039,16.778884211505435
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0858464039,16.778884211505435
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,0.7245609395,1975.066173725776
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0003626431,0.24645061364103196
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0003626431,0.24645061364103196
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,1636.3447255847,3516619.35941229
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.8189913541,203.74002782488753
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.8189913541,203.74002782488753
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Scorpaenidae","Scorpionfishes, rockfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,0.9990000000,4688.719587
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Scorpaenidae","Scorpionfishes, rockfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0005000000,0.1410007458
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Scorpaenidae","Scorpionfishes, rockfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0005000000,0.1410007458
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,424.3064356703,1079032.9055378812
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.2123655834,71.37768732993683
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.2123655834,71.37768732993683
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,0.3315951627,2306.3196284035803
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0001659635,0.0557816093528879
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Mullidae","Goatfishes","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0001659635,0.0557816093528879
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Centrolophidae","Medusafishes","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,15.0979138270,80817.38135812298
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Centrolophidae","Medusafishes","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0075565134,2.539801619501795
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Centrolophidae","Medusafishes","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0075565134,2.539801619501795
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,6.4101314151,4059.972755127885
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0032082740,1.0783252796236504
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0032082740,1.0783252796236504
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,110.8282166379,232470.82899884478
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0554695779,10.841661183940548
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2010,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0554695779,10.841661183940548
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,2.0694086705
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,0.8191137854
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.3703179802,590.0543006839505
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.2393281454,550.7115335592728
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.4837840362
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.2043821476
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.4157799131
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.2259136740,325.97061435416464
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.0622161596
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0036460277,5.859786374099332
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.2556171439
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0019957531,8.023037229514436
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0293362649,48.46497637816284
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0398339265,95.03633950072442
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,12.1311966413,45170.61987471697
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,20.2992965139,109155.77253151344
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.0565609939
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,4.4719263480,13346.155622560553
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0034063072,14.681102461975517
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,1.5419923584,7441.887962429114
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.1544758872
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,9.0848373018,28038.06095291849
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0846860427,377.4469626194724
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.2608545550,1218.4628432036898
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0588392714,145.8839125083745
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.5449018327
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,1.9101544034,13479.638718708518
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,1.2930453564,13177.619184224599
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.2360149538
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,4.3581439784
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0898219525,370.2160878765083
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2010,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0185980859,110.70172134554906
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,1.4285700000,1201.522770904599
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0007150000,0.2877870741459996
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0007150000,0.2877870741459996
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.1488510000,669.3901877080441
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000745000,0.029986205627799998
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000745000,0.029986205627799998
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0899100000,22.486951779759
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000450000,0.0207191464335
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000450000,0.0207191464335
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Brama brama","Atlantic pomfret","Medium bathypelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0029970000,2.1029464172313
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Brama brama","Atlantic pomfret","Medium bathypelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000015000,0.0008913306054000001
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Brama brama","Atlantic pomfret","Medium bathypelagics (30 - 89 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000015000,0.0008913306054000001
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.4715280000,160.517969395956
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0002360000,0.1086604124068
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Other,0.0002360000,0.1086604124068
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,1.9180800000,759.559260132288
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0009600000,0.44200845724800003
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Other,0.0009600000,0.44200845724800003
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lepidocybium flavobrunneum","Escolar","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.1628370000,410.63323782389404
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lepidocybium flavobrunneum","Escolar","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0000815000,0.048428962893400006
